,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_
453,0,0,16.0,20.0,18.0,1.0,6.0,10,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Salmonella enterica,MIC,rod-shaped,water,Salmonella enterica,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,pathogenic,n,nature,water,food,bio,weak,none,phenolic,none,none,lab,1.4816045409242156
454,0,0,16.0,20.0,18.0,1.0,6.0,10,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Salmonella enterica,MIC,rod-shaped,water,Salmonella enterica,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,pathogenic,n,nature,water,food,bio,weak,none,phenolic,none,none,lab,1.1631508098056809
455,0,0,16.0,20.0,18.0,1.0,6.0,10,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Salmonella enterica,MIC,rod-shaped,water,Salmonella enterica,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,pathogenic,n,nature,water,food,bio,weak,none,phenolic,none,none,lab,0.9555114450274363
456,0,0,16.0,20.0,11.3,0.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.981001468866584
457,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.028148247292285
458,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.1041341542702074
459,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.174751721484161
460,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.2407096892759584
461,0,0,16.0,20.0,18.0,0.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.981001468866584
462,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.9878743481543453
463,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.009555414215669
464,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.038619547159581
465,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.066862759472976
466,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.925707441737794
467,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.7119945007591924
468,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.3812818192963463
469,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.1631508098056809
470,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.7119945007591924
471,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.3812818192963463
472,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.1786549963416462
473,0,0,16.0,20.0,18.0,0.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.002830439307996
474,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.066862759472976
475,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.128231705849268
476,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.199444334074532
477,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.26176309847379
478,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.0541237336955462
479,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.091864061678393
480,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,2.1162555148025524
481,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.871802176901592
482,0,0,16.0,20.0,18.0,2.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.410986973710262
483,0,0,16.0,20.0,18.0,3.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.2809338454620642
484,0,0,16.0,20.0,18.0,4.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.1939224684724346
485,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.4816045409242156
486,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,1.1631508098056809
487,0,0,16.0,20.0,18.0,1.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,rod-shaped,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,0.9555114450274363
488,0,0,22.5,22.5,22.5,24.0,4.0,8,12,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Pseudomonas aeruginosa,MIC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,phenolic,none,none,lab,4.605170185988092
489,0,1,22.5,22.5,22.5,24.0,4.0,8,12,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Pseudomonas aeruginosa,MIC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,phenolic,none,none,lab,4.605170185988092
490,0,0,22.5,22.5,22.5,24.0,4.0,8,12,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Pseudomonas aeruginosa,MBC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,phenolic,none,none,lab,4.605170185988092
491,0,1,22.5,22.5,22.5,24.0,4.0,8,12,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Pseudomonas aeruginosa,MBC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,phenolic,none,none,lab,5.298317366548036
492,0,1,22.5,22.5,22.5,24.0,8.0,18,48,33.5,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Acinetobacter baumannii,MIC,quasi-spherical,water,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,nosocomial,bio,weak,none,phenolic,none,none,lab,3.218875824868201
493,0,1,22.5,22.5,22.5,24.0,8.0,18,48,33.5,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Acinetobacter baumannii,MBC,quasi-spherical,water,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,nosocomial,bio,weak,none,phenolic,none,none,lab,4.605170185988092
494,0,0,22.5,22.5,22.5,24.0,18.0,24,48,36.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Enterococcus faecalis,MIC,quasi-spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,bio,weak,none,phenolic,none,none,lab,4.605170185988092
495,0,0,22.5,22.5,22.5,24.0,18.0,24,48,36.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Enterococcus faecalis,MBC,quasi-spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,bio,weak,none,phenolic,none,none,lab,5.298317366548036
496,0,0,22.5,22.5,22.5,24.0,1.5,2,4,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,quasi-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,4.605170185988092
497,0,1,22.5,22.5,22.5,24.0,1.5,2,4,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,quasi-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,4.605170185988092
498,0,0,22.5,22.5,22.5,24.0,1.5,2,4,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MBC,quasi-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,4.605170185988092
499,0,1,22.5,22.5,22.5,24.0,1.5,2,4,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MBC,quasi-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,5.298317366548036
500,0,0,22.5,22.5,22.5,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,5.298317366548036
501,0,1,22.5,22.5,22.5,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,5.298317366548036
502,0,0,22.5,22.5,22.5,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MBC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,5.298317366548036
503,0,1,22.5,22.5,22.5,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MBC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,5.991464547107982
504,0,0,79.0,79.0,79.0,24.0,4.0,8,12,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,phenolic,none,none,lab,4.8283137373023015
505,0,0,79.0,79.0,79.0,24.0,4.0,8,12,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MBC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,phenolic,none,none,lab,5.521460917862246
506,0,0,79.0,79.0,79.0,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,hexagonal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,5.521460917862246
507,0,0,79.0,79.0,79.0,24.0,18.0,24,48,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MBC,hexagonal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,phenolic,none,none,lab,6.214608098422191
508,0,0,2.0,10.0,6.0,24.0,6.0,8,12,33.5,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Bacillus subtilis,MIC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,4.530446639792155
